Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
BANTEN,AKTIVITAS JASA LAINNYA,"GLOBAL, PT","KP LEDUG RT. 01/RW. 01, ALAM JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15133",021-59302037
BANTEN,AKTIVITAS JASA LAINNYA,"GOBEL DARMA NUSANTARA, PT","RUKO CILEGON HIGHWAY RT. 04/RW. 02, KEDALEMAN, KEC. CIBEBER, KOTA CILEGON 42422",0254-84953371
BANTEN,AKTIVITAS JASA LAINNYA,GRAFARI WISNU,"SUPERMALL KARAWACI LT LG RT. 01/RW. 08, BENCONGAN INDAH, KEC. KELAPA DUA, KAB. TANGERANG 15812",
BANTEN,AKTIVITAS JASA LAINNYA,GRAHA INFORMATIKA NUSANTARA,"JL RAYA CILEGON RT. 01/RW. 06, KAGUNGAN, KEC. SERANG, KOTA SERANG 42114",
BANTEN,AKTIVITAS JASA LAINNYA,GRASIA EKSPERS,"MENDRISIO BLOK C RT. 02/RW. 01, CIHUNI, KEC. PAGEDANGAN, KAB. TANGERANG 15820",027-22222650
BANTEN,AKTIVITAS JASA LAINNYA,"GREAT ASEAN GLOBAL, PT","JL PERGUDANGAN TEKHNIK UNGGUL RT. 02/RW. 02, PASIR BOLANG, KEC. TIGARAKSA, KAB. TANGERANG 15720",
BANTEN,AKTIVITAS JASA LAINNYA,GREEN NITROGEN,"JL RAYA SERANG KM 12.5 SPBU 34-15712 RT. 02/RW. 04, SUKA DAMAI, KEC. CIKUPA, KAB. TANGERANG 15710",082212984462
BANTEN,AKTIVITAS JASA LAINNYA,HABB HAIR GALERY,"SMS 2 IST FL RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-29171023
BANTEN,AKTIVITAS JASA LAINNYA,"HADIWANDIRI, PT","JL PAJAJARAN NO25 RT. 02/RW. 02, PAMULANG BARAT, KEC. PAMULANG, KOTA TANGERANG SELATAN 15417",021-74705810
BANTEN,AKTIVITAS JASA LAINNYA,HAIR CODE,"MALL ALAM SUTERA LANTAL 1, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",021-30449238
BANTEN,AKTIVITAS JASA LAINNYA,HAIR GLITZ SALON,"JL BOULEVARO BINTARO BLOK CI/2 RT. 01/RW. 03, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15224",
BANTEN,AKTIVITAS JASA LAINNYA,HAIRCODE,"MALL XCHANGE LT 3 RT. 02/RW. 01, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15424",082213828243
BANTEN,AKTIVITAS JASA LAINNYA,HAIRCODE,"SUPERMAIL KARAWACI LT FF NO 12 RT. 01/RW. 08, BENCONGAN INDAH, KEC. KELAPA DUA, KAB. TANGERANG 15812",021-5460971
BANTEN,AKTIVITAS JASA LAINNYA,HAIRCODE,"SMS 1 1ST FL RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-5463996
BANTEN,AKTIVITAS JASA LAINNYA,HC LAUNDRY,"BANJAR WIJAYA BLOK A 9 RT. 03/RW. 10, PORIS PLAWAD INDAH, KEC. CIPONDOH, KOTA TANGERANG 15141",
BANTEN,AKTIVITAS JASA LAINNYA,HEAD QUARTERS,"AEON MALL LT 2F JL BSD RAYA UTAMA, PAGEDANGAN, KEC. PAGEDANGAN, KAB. TANGERANG",021-29049904; 021-29049890
BANTEN,AKTIVITAS JASA LAINNYA,"HIDAS, PT","RUKO BUMI INDAH RT. 07/RW. 06, KUTA JAYA, KEC. PASARKEMIS, KAB. TANGERANG",021-5909588
BANTEN,AKTIVITAS JASA LAINNYA,"HIROTECHNOLOGY, PT","JL KIHAJAR DEWANTARA RUKO GOLDEN 8 RT. 03/RW. 15, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15811",0212-9238834
BANTEN,AKTIVITAS JASA LAINNYA,HOSAINDO SEJAHTERA,"JL KH AHMAD DAHLAN RT. 01/RW. 04, PETIR, KEC. CIPONDOH, KOTA TANGERANG",021-54373665
BANTEN,AKTIVITAS JASA LAINNYA,HUAWEI SERVICE,"JL RAYA CILEGON KM 3 LEGOK SUKMAJAYA RT. 03/RW. 01, DRANGONG, KEC. TAKTAKAN, KOTA SERANG 42162",
BANTEN,AKTIVITAS JASA LAINNYA,"HWASUNG THERMONDO INDO, PT","KP CISEREH RT. 03/RW. 02, CUKANG GALIH, KEC. CURUG, KAB. TANGERANG 15810",021-3500130
BANTEN,AKTIVITAS JASA LAINNYA,IFA,"JL MH THAMRIN RT. 03/RW. 10, CIKOKOL, KEC. TANGERANG, KOTA TANGERANG 15117",089622555509
BANTEN,AKTIVITAS JASA LAINNYA,"INDAH MUNARA MAKMUR, PT","MALL WT C MATAHARI SERPONG RT. 01/RW. 04, PONDOK JAGUNG, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15326",
BANTEN,AKTIVITAS JASA LAINNYA,"INDO HR, PT","BLOK A 09, RAWA MEKAR JAYA, KEC. SERPONG, KOTA TANGERANG SELATAN",
BANTEN,AKTIVITAS JASA LAINNYA,INDO PUREWATER,"JL KELAPA GADING UTARA TANGERANG RT. 02/RW. 19, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-5469307
BANTEN,AKTIVITAS JASA LAINNYA,"INDRA AGUNG PERKASA, PT","JL ARGA MURIA BLOK B1 NO 25 RT. 09/RW. 03, KOTASARI, KEC. GROGOL, KOTA CILEGON",087771249699
BANTEN,AKTIVITAS JASA LAINNYA,"INKO CILEGON, PT","RUKO CILEGON HIGHWAY BLOK A NO 1 RT. 04/RW. 02, KEDALEMAN, KEC. CIBEBER, KOTA CILEGON 42422",081932308017
BANTEN,AKTIVITAS JASA LAINNYA,IRWAN TEAM,"SMS RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-29310567
BANTEN,AKTIVITAS JASA LAINNYA,IRWANTEAM,"MALL XCHANGE LT 3 RT. 02/RW. 01, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15424",021-29864867
BANTEN,AKTIVITAS JASA LAINNYA,ISS,"JL MH TAMRIN RT. 03/RW. 09, CIKOKOL, KEC. TANGERANG, KOTA TANGERANG 15117",0215-5780324
BANTEN,AKTIVITAS JASA LAINNYA,"ISS, PT <CLEANING SERVIS>","PARKIRAN TERMINAL 2DF, PAJANG, KEC. BENDA, KOTA TANGERANG",021-74864490
BANTEN,AKTIVITAS JASA LAINNYA,IT MOBILE,"JL MANDAR UTAMA RT. 03/RW. 06, PONDOK KARYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15225",021-7357670
BANTEN,AKTIVITAS JASA LAINNYA,"ITTTI INDONESIA, PT","JL BOULEVARD BINTARO RUKO ARCADE BLOK AA CI/22, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN",
BANTEN,AKTIVITAS JASA LAINNYA,IXOBOX,"SUMMARECON MALL SERPONG BASEMENT 5 RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-29020481
BANTEN,AKTIVITAS JASA LAINNYA,JASA LAUNDRY FRESH N FRESH,"J L TIDORE RT. 04/RW. 17, JOMBANG, KEC. CIPUTAT, KOTA TANGERANG SELATAN 15414",0212-2231840
BANTEN,AKTIVITAS JASA LAINNYA,"JATARIM BINAULINES, PT","PERUM ARGA BAJAPURA JL ARGA PATUHA BLOK D5 RT. 13/RW. 04, KOTASARI, KEC. GROGOL, KOTA CILEGON 42436",
BANTEN,AKTIVITAS JASA LAINNYA,JAVA DELVA SPA,"JL PAHLAWAN SERIBU RUKO BSD JUNCTION, LENGKONG WETAN, KEC. SERPONG, KOTA TANGERANG SELATAN 15322",021-53155221; 021-53153823
BANTEN,AKTIVITAS JASA LAINNYA,"JAYA MANDIRI EXPANINDO, PT","TEUKE' UNAR CAO IRV KO TEVFU UMAR RT. 04/RW. 05, KARAWACI, KEC. KARAWACI, KOTA TANGERANG 15115",
BANTEN,AKTIVITAS JASA LAINNYA,"JEAYEN INDONESI A, PT","PLAZA EUROPE NO 12, PANUNGGANGAN BARAT, KEC. CIBODAS, KOTA TANGERANG",021-55733390; 021-05733399
BANTEN,AKTIVITAS JASA LAINNYA,JHONY ANDREAN,"PLAZA BINTARO JAYA LT 2 RT. 02/RW. 05, PONDOK KARYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15225",021-7353179
BANTEN,AKTIVITAS JASA LAINNYA,JHONY ANDREAN SALON,"JL RUKO PAMULANG PERMAI RT. 01/RW. 23, PAMULANG BARAT, KEC. PAMULANG, KOTA TANGERANG SELATAN 15417",
BANTEN,AKTIVITAS JASA LAINNYA,JOHNNY ANDREAN,"BINTARO PLAZA LT 1 BINTARO UTAMA 3A, PONDOK KARYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN",021-7353654
BANTEN,AKTIVITAS JASA LAINNYA,JOHNNY ANDREAN,"SMS 1 1ST FL RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-5462039
BANTEN,AKTIVITAS JASA LAINNYA,JOHNNY ANDREAN,"LT UG LIVING WORLD , JL ALAM SUTERA BOULEVARD KAV 21 RT. 04/RW. 04, PAKULONAN, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",021-5899545
BANTEN,AKTIVITAS JASA LAINNYA,JOHNNY ANDREAN,"TANGCITY MALL LT GF, BABAKAN, KEC. TANGERANG, KOTA TANGERANG",021-29309751
BANTEN,AKTIVITAS JASA LAINNYA,JOHNNY ANDREAN,"SUPERMALL KARAWAC 1 LT F F NO 12 RT. 01/RW. 08, BENCONGAN INDAH, KEC. KELAPA DUA, KAB. TANGERANG 15812",021-5461009
BANTEN,AKTIVITAS JASA LAINNYA,JOHNY ANDREAN,"MALL ALAM SUTERA LANTAL 2, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",0213-0449241
BANTEN,AKTIVITAS JASA LAINNYA,JONNY ANDREAN,"LT DASAR SUPER MALL RT. 06/RW. 04, RAMANUJU, KEC. PURWAKARTA, KOTA CILEGON 42431",
BANTEN,AKTIVITAS JASA LAINNYA,"K P S G, PT","RUKO PINANGSIA BLOK M NO 21, PANUNGGANGAN BARAT, KEC. CIBODAS, KOTA",021-5535925; 021-5535969
BANTEN,AKTIVITAS JASA LAINNYA,KADIN,"JL TB SUEB RT. 02/RW. 13, CIMUNCANG, KEC. SERANG, KOTA SERANG 42111",0254-219037; 0254-219036
BANTEN,AKTIVITAS JASA LAINNYA,"KADITA NUTRIN SELARAS, PT","SYNERGY BUILDING LT 11 UNIT 11 03, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",0221-30448278; 0221-30448279
BANTEN,AKTIVITAS JASA LAINNYA,"KAISA FORMOSA, PT","KP BULAKAN RT. 06/RW. 03, BITUNG JAYA, KEC. CIKUPA, KAB. TANGERANG 15710",021-59402355; 021-59402354
BANTEN,AKTIVITAS JASA LAINNYA,KAIZEN,"MALL ALAM SUTERA LT2, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",021-22837970
BANTEN,AKTIVITAS JASA LAINNYA,"KARISMA TEKNIK, PT","ARGA BAJA PURA RT. 12/RW. 06, KOTASARI, KEC. GROGOL, KOTA CILEGON 42436",
BANTEN,AKTIVITAS JASA LAINNYA,"KARYA ADHI PROMO SINDO, PT","VILLA MELATI MAS BLOK L 2 N0 22 RT. 41/RW. 09, JELUPANG, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15323",
BANTEN,AKTIVITAS JASA LAINNYA,"KARYA SAPUTRA, PT","KOMP PERGUDANGAN 8 BLOK F G RT. 01/RW. 04, JATIMULYA, KEC. KOSAMBI, KAB. TANGERANG 15213",081294320388
BANTEN,AKTIVITAS JASA LAINNYA,KENCANA BAHARI TEKNIK,"JL RAYA MERAK GEREM RT. 03/RW. 04, GEREM, KEC. GROGOL, KOTA CILEGON 42438",08129526931
BANTEN,AKTIVITAS JASA LAINNYA,"KHATULISTIWA, PT","KP LAMPORAN RT. 03/RW. 01, DK, KEC. CIKUPA, KAB. TANGERANG 15710",
BANTEN,AKTIVITAS JASA LAINNYA,KIDDY CUTS,"AEON MALL LT 2F JL BSD RAYA UTAMA, PAGEDANGAN, KEC. PAGEDANGAN, KAB. TANGERANG",021-29049904; 021-29049890
BANTEN,AKTIVITAS JASA LAINNYA,KIDDY CUTS,"SMS 1 2ND FL RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-54202004
BANTEN,AKTIVITAS JASA LAINNYA,KIDZ CUTS,"LOTTE MART BINTARO LT 3 RT. 01/RW. 02, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15224",021-29310865
BANTEN,AKTIVITAS JASA LAINNYA,KILO LAUNDRY,"RUKAN MARCELA JL BINTARO UTAMA 3 RT. 02/RW. 04, PONDOK KARYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15224",
BANTEN,AKTIVITAS JASA LAINNYA,KLINIK KECANTIKAN ENDE,"RUKO THE PROMINANCE, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",021-30052399
BANTEN,AKTIVITAS JASA LAINNYA,"KUDO IND, PT","GRAHA TAMAN BLOK HC6 NO 3 RT. 04/RW. 01, PONDOK PUCUNG, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15229",08119110428
BANTEN,AKTIVITAS JASA LAINNYA,KULER FULL LEONA,"RUKO TOL BOULEVARD BLOK C/10 RT. 01/RW. 12, RAWA BUNTU, KEC. SERPONG, KOTA TANGERANG SELATAN 15318",0878099377830
BANTEN,AKTIVITAS JASA LAINNYA,LA BELLE SKIN CARE,"RUKO PARAMOUNT CENTER BLOK B, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",
BANTEN,AKTIVITAS JASA LAINNYA,"LA MAESTRO SPA, PT","RUKO ASTC BLOK 10G NO 2-3, PAKULONAN, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",021-29211547
BANTEN,AKTIVITAS JASA LAINNYA,"LANA GLOBAL INDOTAMA, PT","RUKO THE PROMINANCE 386 NO , PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",021-29586744
BANTEN,AKTIVITAS JASA LAINNYA,LANANG BABERSHOP,"JL GRAHA RAYA ORLINE ARCADE 2 BLOK JB NO 12 RT. 09/RW. 15, PAKU JAYA, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15324",085378177733
BANTEN,AKTIVITAS JASA LAINNYA,LANANG BARBER SHOP,"SWADAYA RAYA RT. 06/RW. 05, LARANGAN INDAH, KEC. LARANGAN, KOTA TANGERANG 15154",083811615376
BANTEN,AKTIVITAS JASA LAINNYA,LANANG BARBER SHOP,"JL GREEN LAKE CITY BOULEVARD, PETIR, KEC. CIPONDOH, KOTA TANGERANG 15147",081556242590
BANTEN,AKTIVITAS JASA LAINNYA,"LANCAR JAYA SENTRAL, PT","ARGA BAJA PUTRA RT. 12/RW. 06, KOTASARI, KEC. GROGOL, KOTA CILEGON 42436",082818931613
BANTEN,AKTIVITAS JASA LAINNYA,"LANDRE ITALINDO CITRA MODERN, PT","ELSENMANUMMABIOK HS Z/3 BINTARO SERTOR 9 RT. 04/RW. 15, PONDOK PUCUNG, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15229",021-93281013
BANTEN,AKTIVITAS JASA LAINNYA,"LAUNDRETE SINAR EKA KREASI, PT","JL BOULEVARD PALEM RAYA NO 2809 LIPPO KARAWACI RT. 01/RW. 16, KELAPA DUA, KEC. KELAPA DUA, KAB. TANGERANG 15811",
BANTEN,AKTIVITAS JASA LAINNYA,LAUNDRETTE,"SUMMARECON MALL SERPO NG 2 BASEMENT 5 RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",085283054919
BANTEN,AKTIVITAS JASA LAINNYA,LAUNDRY BIGWASH,"JL AGRICOLA, CURUG SANGERENG, KEC. KELAPA DUA, KAB. TANGERANG",
BANTEN,AKTIVITAS JASA LAINNYA,LAUNDRY IBU DEWI,"VILLA DAGO TOL BLOK G3 NO 4 RT. 02/RW. 20, SARUA, KEC. CIPUTAT, KOTA TANGERANG SELATAN 15414",087882691658
BANTEN,AKTIVITAS JASA LAINNYA,LAUNDRY RATU,"PERUM CIRKANDE PERMAI BLOK L 9 NO II-12 RT. 04/RW. 07, CIKANDE PERMAI, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,AKTIVITAS JASA LAINNYA,"LINTANG CAHAYA <CIWANDAN, PT>","LK UMBUL JABAR RT. 05/RW. 01, KEPUH, KEC. CIWANDAN, KOTA CILEGON 42446",
BANTEN,AKTIVITAS JASA LAINNYA,LONDON BEAUTY CENTRE,"RUKO SUTERA NIAGA 11 NO 19 RT. 03/RW. 03, PAKULONAN, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15325",
BANTEN,AKTIVITAS JASA LAINNYA,LONDRI,"JL KIHAJAR DEWANTARA RUKO BER'L 2 RT. 02/RW. 17, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",081293636800
BANTEN,AKTIVITAS JASA LAINNYA,"LOTUS DAY SPA, PT","RUKO BIDEK BSD LENGKONG GUDANG RT. 07/RW. 08, LENGKONG GUDANG, KEC. SERPONG, KOTA TANGERANG SELATAN 15311",021-5383678
BANTEN,AKTIVITAS JASA LAINNYA,LOUNDRETTE,"TIMUR, KEC. PINANG, KOTA TANGERANG",
BANTEN,AKTIVITAS JASA LAINNYA,LOUNDRY WASH COIN,"RUZ VIU MEUTI BID/H RT. 50/RW. 08, JELUPANG, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",081291421970
BANTEN,AKTIVITAS JASA LAINNYA,LUMI GARMET,"SUPERMALL KARAWACI LT FF NO 12 RT. 01/RW. 08, BENCONGAN INDAH, KEC. KELAPA DUA, KAB. TANGERANG 15812",021-54210901
BANTEN,AKTIVITAS JASA LAINNYA,"LUTFI RIZKI ABADI, PT","KP.BOJONG RT. 04/RW. 01, BOJONG, KEC. CIKUPA, KAB. TANGERANG 15710",085946900121
BANTEN,AKTIVITAS JASA LAINNYA,"MADANI SUKSES MAKMUR, PT","JL VETERAN KP TEGAL RT. 02/RW. 05, CURUG WETAN, KEC. CURUG, KAB. TANGERANG 15810",021-5984373
BANTEN,AKTIVITAS JASA LAINNYA,"MAHA KARYA PUTRA BANTEN, PT","JL PLTA KEMOJANG RT. 01/RW. 01, SURALAYA, KEC. PULOMERAK, KOTA CILEGON 42439",087771291448
BANTEN,AKTIVITAS JASA LAINNYA,"MAJU BERSAMA, CV","BABAKAN JL SMAUAL RT. 05/RW. 02, LENGKONG GUDANG, KEC. SERPONG, KOTA TANGERANG SELATAN 15321",
BANTEN,AKTIVITAS JASA LAINNYA,"MAJU BOLA JARA, CV","RUKO PINANGSIA, PANUNGGANGAN BARAT, KEC. CIBODAS, KOTA TANGERANG",021-55778341
BANTEN,AKTIVITAS JASA LAINNYA,"MANAKOM, PT","VILLA MELATI MAS BLOK LF NO 55 RT. 42/RW. 09, JELUPANG, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15323",08119441727
BANTEN,AKTIVITAS JASA LAINNYA,"MANDALA GIRI MS, PT","JL MANDAR RT. 01/RW. 10, PONDOK KARYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15225",
BANTEN,AKTIVITAS JASA LAINNYA,MANDIRI PRIMA JAYA ABADI,"BLOK C14 NEROKTOG RT. 03/RW. 06, NEROKTOG, KEC. PINANG, KOTA TANGERANG 15145",021-29860662
BANTEN,AKTIVITAS JASA LAINNYA,"MANDIRI PUTRA BANGSA, PT","KP BABAKAN RT. 13/RW. 06, BABAKAN, KEC. TANGERANG, KOTA TANGERANG",
BANTEN,AKTIVITAS JASA LAINNYA,MAP CONSULTING,"PASAR 8 ALAM SUTERA, PAKULONAN, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",021-29005038
BANTEN,AKTIVITAS JASA LAINNYA,"MARCO TREND SERVIS, PT","JL AGRICOLA, CURUG SANGERENG, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-29506931
BANTEN,AKTIVITAS JASA LAINNYA,"MARGAUD , PT","BATUSARI BARAT RT. 02/RW. 01, BATUSARI, KEC. BATUCEPER, KOTA TANGERANG 15121",021-5521940; 021-5525666
BANTEN,AKTIVITAS JASA LAINNYA,MARTHA TILAAR SALON,"LIPPO SUPERMAL LT 1 RT. 1, KELAPA DUA, KEC. KELAPA DUA, KAB. TANGERANG 15810",
BANTEN,AKTIVITAS JASA LAINNYA,"MAXPOS PRIMA, PT","KP KEBON CAU RT. 03/RW. 05, JATAKE, KEC. JATI UWUNG, KOTA TANGERANG 15136",08119201924
BANTEN,AKTIVITAS JASA LAINNYA,"MAY INDO TRITUNGGAL, PT","JL BOULEVARD BLOK M 5 NO 16, CURUG SANGERENG, KEC. KELAPA DUA, KAB. TANGERANG 15812",021-29171551
BANTEN,AKTIVITAS JASA LAINNYA,MB MOVERS,"JL PD JAYA RT. 01/RW. 03, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15224",021-7372996
BANTEN,AKTIVITAS JASA LAINNYA,"MIDA KARYA ABADI, PT","MENDRISIO BLOK B RT. 02/RW. 01, CIHUNI, KEC. PAGEDANGAN, KAB. TANGERANG 15820",
BANTEN,AKTIVITAS JASA LAINNYA,"MIKA MANDIRI SUKSES, PT","KERONCONG PERMAI EP 27 NO 58 RT. 06/RW. 02, KRONCONG, KEC. JATI UWUNG, KOTA TANGERANG 15134",
BANTEN,AKTIVITAS JASA LAINNYA,MITRA INTI LESTARI,"KP PABUARAN ASEM RT. 03/RW. 02, PETE, KEC. TIGARAKSA, KAB. TANGERANG 15720",085779699016
BANTEN,AKTIVITAS JASA LAINNYA,"MITRA KARYA SINERGI, PT","JL RAYA PONDOK JAYA RT. 03/RW. 02, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15224",021-73692784
BANTEN,AKTIVITAS JASA LAINNYA,MITRA PESONA AIYRANTI,"JL IMAM BONJOL RUKO RT. 04/RW. 05, KARAWACI, KEC. KARAWACI, KOTA TANGERANG 15115",
BANTEN,AKTIVITAS JASA LAINNYA,MITRACOMME EKA SARANA,"RUKO TOL BOULEVARD BLOR C/27 RT. 01/RW. 12, RAWA BUNTU, KEC. SERPONG, KOTA TANGERANG SELATAN 15318",021-53158174
BANTEN,AKTIVITAS JASA LAINNYA,"MITRAJET OPTIMA SOLUSI, PT","PAKU ALAM RT. 10/RW. 05, PAKU ALAM, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15325",021-53124777
BANTEN,AKTIVITAS JASA LAINNYA,"MKH, PT","RUKO MALL WTC MATAHARI SERPONG, PONDOK JAGUNG, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",
BANTEN,AKTIVITAS JASA LAINNYA,MR REPAIR,"SUMMARECON MALL SERPONG 2 BASEMENT 5 RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",087770009684
BANTEN,AKTIVITAS JASA LAINNYA,MRS LAUNDRY,"JL FATAH HASAN CIJAWA MESJID RT. 03/RW. 07, CIPARE, KEC. SERANG, KOTA SERANG 42117",087808099066
BANTEN,AKTIVITAS JASA LAINNYA,MULTI SARAN ALAMINDO,"JL UNATAN UTAMA 435409 RT. 04/RW. 15, PONDOK PUCUNG, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15229",021-74863385
BANTEN,AKTIVITAS JASA LAINNYA,"MULTY SUKSES, PT","RUKO DUTA GARDEN BLOK H RT. 01/RW. 08, JURUMUDI BARU, KEC. BENDA, KOTA TANGERANG 15124",081285585550
BANTEN,AKTIVITAS JASA LAINNYA,MURNI SEHAT,"RUKO BOLSENA RT. 01/RW. 01, CURUG SANGERENG, KEC. KELAPA DUA, KAB. TANGERANG",
BANTEN,AKTIVITAS JASA LAINNYA,MY SALON,"RUKO ETERNITI BLOK KFI NO 6-7 RT. 01/RW. 04, MEKAR BAKTI, KEC. PANONGAN, KAB. TANGERANG 15710",021-29003496
BANTEN,AKTIVITAS JASA LAINNYA,MY SALON PREMIER,"MALL ALAM SUTERA LT 1, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",021-72802312
BANTEN,AKTIVITAS JASA LAINNYA,"NADIFA UTAMA, PT","GRIYA CILEGON INDAH E2 RT. 02/RW. 03, HARJATANI, KEC. KRAMATWATU, KAB. SERANG 42161",
BANTEN,AKTIVITAS JASA LAINNYA,NAILTRIX,"SMS 1 IST FL RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-54205252
BANTEN,AKTIVITAS JASA LAINNYA,"NAILTRIX, PT","RUKO GADGET BLOK A NO 61, CURUG SANGERENG, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-29324532; 021-29324528
BANTEN,AKTIVITAS JASA LAINNYA,NATASHA SKIN CARE,"SMS 1 IST FL RT. 07/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-5464506
BANTEN,AKTIVITAS JASA LAINNYA,"NATASHA SKIN CLINIC, PT","JL VETERAN NO 45 A-B CIMUNCANG SERANG RT. 02/RW. 07, CIMUNCANG, KEC. SERANG, KOTA SERANG 42111",0254-200855
BANTEN,AKTIVITAS JASA LAINNYA,"NETKOMINDO PRATAMA, PT","JL ARIA SANTIKA TANGERANG RT. 03/RW. 02, PABUARAN, KEC. KARAWACI, KOTA TANGERANG 15114",021-55792679
BANTEN,AKTIVITAS JASA LAINNYA,NEX LOGISTICS,"JL HARTONO RAYA NO 8 RT. 03/RW. 06, KELAPA INDAH, KEC. TANGERANG, KOTA TANGERANG 15117",021-55781329
BANTEN,AKTIVITAS JASA LAINNYA,"NMW SKIN CARE, PT","JL DEWI SARTIKA GG MASJID AR RIYADH RT. 04/RW. 03, CIPAYUNG, KEC. CIPUTAT, KOTA TANGERANG SELATAN 15411",08174704298
BANTEN,AKTIVITAS JASA LAINNYA,NOYA MEDICAL SPA,"RUKO BOLSENA RT. 01/RW. 01, CURUG SANGERENG, KEC. KELAPA DUA, KAB. TANGERANG",
BANTEN,AKTIVITAS JASA LAINNYA,"NUGRAHA SURYA INDONESIA, PT","BSD GRIYA LOKA 1.5 BLOK F NO 1 LENGKONG GUDANG TIMUR RT. 06/RW. 08, LENGKONG GUDANG TIMUR, KEC. SERPONG, KOTA TANGERANG SELATAN 15321",0838388932
BANTEN,AKTIVITAS JASA LAINNYA,"NUSANTARA INTI, PT","RUKO TATAKA PURI RT. 04/RW. 5, KADU, KEC. CURUG, KAB. TANGERANG 15810",
BANTEN,AKTIVITAS JASA LAINNYA,"NUTRIVE, PT","JL RAYA SERPONG KM SUTERA NIAGA 11 RT. 03/RW. 03, PAKULONAN, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",
BANTEN,AKTIVITAS JASA LAINNYA,OPPO SERVICE CENTRE,"RUKO SINPASA RT. 01/RW. 10, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15810",021-54200562
BANTEN,AKTIVITAS JASA LAINNYA,ORI REFLEXOLOGY,"LOTTE MART BINTARO LT 3 RT. 01/RW. 02, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15224",021-29310881
